Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount,State,Gender
LK70293,0,0,High School or Below,17793.60797,0.0,118.0,0,Personal Auto,Four-Door Car,1118.990694,Nevada,F
FY24370,0,0,Bachelor,12944.18562,0.0,191.0,0,Personal Auto,Luxury Car,1375.2,Oregon,M
YE64125,0,0,College,2649.207711,36283.0,68.0,1,Personal Auto,Four-Door Car,291.410965,Oregon,F
QT39025,0,0,Bachelor,4582.899414,66991.0,115.0,0,Personal Auto,SUV,399.617715,Arizona,F
LO15516,0,0,Bachelor,2691.70088,34322.0,70.0,2,Corporate Auto,Four-Door Car,336.0,California,M
FM47139,0,0,College,2466.376803,44855.0,63.0,1,Personal Auto,Four-Door Car,103.607499,Oregon,F
LW59140,0,0,Bachelor,9277.472901,97729.0,115.0,1,Personal Auto,Four-Door Car,221.047584,Arizona,M
JA26024,0,0,High School or Below,4142.561212,48263.0,104.0,0,Personal Auto,Two-Door Car,674.863718,Oregon,F
YF16441,0,0,Bachelor,27990.27159,68343.0,79.0,0,Personal Auto,Two-Door Car,379.2,California,F
QT43282,0,0,Master,9409.143498,76847.0,118.0,0,Corporate Auto,SUV,31.58501,Oregon,M
NL17964,0,0,High School or Below,2581.022016,35795.0,65.0,0,Personal Auto,Four-Door Car,312.0,Oregon,M
CD27895,0,0,Bachelor,7637.111954,0.0,71.0,0,Personal Auto,Four-Door Car,340.8,California,F
CF62992,0,0,High School or Below,2471.077732,53074.0,61.0,0,Personal Auto,Two-Door Car,268.773368,Oregon,F
QK23742,0,0,College,2302.818965,0.0,63.0,0,Corporate Auto,Four-Door Car,732.638975,California,F
UV64489,0,0,Bachelor,8716.368952,28743.0,112.0,0,Personal Auto,SUV,537.6,Arizona,F
ED65109,0,0,College,5207.985921,81839.0,65.0,1,Personal Auto,Four-Door Car,74.666163,California,F
SC40169,0,0,College,2719.506996,14030.0,72.0,0,Personal Auto,Two-Door Car,345.6,Oregon,F
PW88443,0,0,College,2452.726922,32764.0,61.0,0,Personal Auto,Two-Door Car,292.953446,Oregon,F
YZ38778,0,0,Master,3829.090645,74775.0,95.0,0,Personal Auto,Four-Door Car,676.658911,Oregon,M
EO77382,0,0,Bachelor,8873.525122,53503.0,114.0,0,Personal Auto,Four-Door Car,547.2,Arizona,F
SM42728,0,0,College,15925.05739,34455.0,135.0,0,Personal Auto,SUV,648.0,California,M
PX31667,0,0,High School or Below,2952.360309,52198.0,74.0,0,Personal Auto,Two-Door Car,355.2,Washington,M
NC35008,0,0,College,15923.95503,64429.0,133.0,2,Personal Auto,SUV,222.080015,Oregon,F
XC77244,0,0,High School or Below,7285.030983,44788.0,61.0,0,Personal Auto,Four-Door Car,386.031248,Oregon,M
UM52895,0,0,Bachelor,13104.30284,30130.0,110.0,0,Personal Auto,SUV,528.0,California,F
WV39838,0,0,College,2436.839358,0.0,65.0,0,Personal Auto,Two-Door Car,149.241472,Arizona,F
IT92328,0,0,High School or Below,9350.872287,0.0,275.0,1,Corporate Auto,Luxury SUV,1980.0,Nevada,M
QD86074,0,0,High School or Below,9035.671134,34337.0,113.0,0,Corporate Auto,Four-Door Car,542.4,Oregon,F
WH80404,0,0,High School or Below,17250.74771,22276.0,111.0,1,Personal Auto,SUV,783.211084,California,M
XH20787,0,0,College,2549.080421,52980.0,64.0,0,Personal Auto,Four-Door Car,191.945693,California,M
ZU50513,0,0,Bachelor,8954.840118,97736.0,74.0,0,Personal Auto,Four-Door Car,60.090984,California,F
TW42649,0,0,College,2467.97792,0.0,67.0,0,Corporate Auto,Two-Door Car,222.903462,Washington,F
QH46481,0,0,High School or Below,7700.619936,0.0,73.0,1,Corporate Auto,Four-Door Car,792.868448,Washington,F
MQ73697,0,0,College,3776.665506,68727.0,94.0,0,Corporate Auto,Two-Door Car,386.520235,Nevada,F
UG48681,0,0,Bachelor,8044.872393,71391.0,67.0,0,Personal Auto,Four-Door Car,284.000172,Nevada,M
ID58230,0,0,College,5029.671927,62271.0,63.0,0,Personal Auto,Four-Door Car,25.478179,California,F
DY35486,0,0,High School or Below,19957.79034,0.0,187.0,0,Personal Auto,Luxury Car,1346.4,California,M
EP64833,0,0,High School or Below,6179.699689,0.0,86.0,0,Corporate Auto,Four-Door Car,412.8,California,F
MC69755,0,0,Bachelor,5678.050167,0.0,76.0,0,Personal Auto,Four-Door Car,364.8,Washington,F
ZZ41158,0,0,College,4089.429492,28506.0,104.0,0,Personal Auto,SUV,499.2,Washington,M
QM59790,0,0,High School or Below,3142.87734,0.0,86.0,0,Personal Auto,Four-Door Car,412.8,Arizona,F
LL67008,0,0,Bachelor,22895.34606,0.0,94.0,0,Corporate Auto,Four-Door Car,676.8,California,F
ZU69163,0,0,Doctor,5586.893159,94161.0,69.0,0,Personal Auto,Four-Door Car,108.989737,California,F
EB72052,0,0,College,12105.29422,33345.0,102.0,0,Personal Auto,SUV,694.078608,Oregon,M
WA60547,0,0,College,11971.97765,64195.0,158.0,4,Personal Auto,SUV,618.288849,California,F
RV97631,0,0,College,15328.45723,0.0,138.0,0,Corporate Auto,SUV,688.828746,Oregon,F
SS20130,0,0,Bachelor,5424.256733,67414.0,68.0,0,Personal Auto,Four-Door Car,148.778455,Oregon,F
ZI72165,0,0,High School or Below,4981.825724,33176.0,63.0,0,Corporate Auto,Four-Door Car,302.4,Arizona,M
HD29166,0,0,Bachelor,14635.45158,0.0,139.0,0,Personal Auto,SUV,667.2,Oregon,F
NP30139,0,0,College,6862.866306,56779.0,86.0,0,Corporate Auto,Four-Door Car,435.388932,Oregon,M
FV54537,0,0,College,13745.04802,40810.0,114.0,0,Personal Auto,SUV,780.378964,California,M
SG62327,0,0,High School or Below,8111.651948,30622.0,68.0,0,Corporate Auto,Four-Door Car,326.4,Nevada,M
FX26050,0,0,Doctor,22712.02364,14119.0,67.0,0,Special Auto,Two-Door Car,68.019973,Oregon,M
DU50092,0,0,College,56675.93768,77237.0,283.0,0,Personal Auto,Luxury SUV,1358.4,Oregon,F
EU48798,0,0,College,8160.587729,24980.0,71.0,0,Personal Auto,Two-Door Car,511.2,Nevada,F
WE93328,0,0,High School or Below,3919.366722,66676.0,97.0,0,Corporate Auto,Four-Door Car,558.099357,Nevada,F
KP83069,0,0,High School or Below,7286.155383,0.0,69.0,1,Personal Auto,Four-Door Car,669.716478,California,F
GO56075,0,0,High School or Below,7589.634,0.0,69.0,0,Personal Auto,Four-Door Car,331.2,Oregon,M
DI19952,0,0,Bachelor,9032.370378,0.0,82.0,0,Personal Auto,Four-Door Car,157.208336,Arizona,F
SV58690,0,0,Bachelor,5555.556089,41853.0,71.0,0,Personal Auto,Two-Door Car,155.511553,California,M
RF35142,0,0,Bachelor,8257.666512,23815.0,73.0,0,Personal Auto,Four-Door Car,424.330166,Nevada,F
CU69816,0,0,Bachelor,2721.749756,22885.0,73.0,0,Corporate Auto,Four-Door Car,386.245297,California,M
JM67025,0,0,High School or Below,5230.092742,32630.0,66.0,0,Personal Auto,Four-Door Car,202.961374,Nevada,M
OB69329,0,0,College,6273.911874,18577.0,86.0,0,Personal Auto,Four-Door Car,412.8,California,F
GF19726,0,0,High School or Below,5866.068903,75952.0,73.0,0,Personal Auto,Two-Door Car,350.4,Oregon,M
FH39427,0,0,Bachelor,8802.188243,96390.0,73.0,0,Corporate Auto,Two-Door Car,316.977588,Nevada,M
VM69145,0,0,College,8722.895091,25680.0,73.0,0,Personal Auto,Two-Door Car,332.40907,California,F
GN76399,0,0,Bachelor,8178.521899,0.0,112.0,0,Personal Auto,Four-Door Car,806.4,Nevada,M
IV94496,0,0,High School or Below,43217.21611,51504.0,220.0,0,Personal Auto,Luxury SUV,2552.343856,Nevada,M
NM91640,0,0,High School or Below,2442.216651,0.0,74.0,3,Personal Auto,Four-Door Car,532.8,Oregon,M
DS46955,0,0,Master,2919.710443,41456.0,73.0,0,Personal Auto,Four-Door Car,257.380112,California,F
LU82585,0,0,High School or Below,6366.225775,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0,Nevada,M
QX31376,0,0,Master,17114.32815,70961.0,85.0,0,Corporate Auto,Four-Door Car,408.0,Oregon,F
SQ36805,0,0,Doctor,2395.57,21986.0,63.0,0,Personal Auto,Two-Door Car,333.696228,Oregon,F
UY57856,0,0,College,2987.949471,0.0,83.0,0,Corporate Auto,Four-Door Car,708.693556,Oregon,F
OG84541,0,0,Master,12780.276,33514.0,105.0,0,Personal Auto,Sports Car,265.215014,Arizona,F
NT66759,0,0,College,3906.669584,60230.0,98.0,0,Personal Auto,Four-Door Car,8.129056,Arizona,F
PR74307,0,0,High School or Below,2594.591182,0.0,70.0,1,Corporate Auto,Four-Door Car,494.196873,California,M
PW15144,0,0,College,5267.848664,40818.0,66.0,0,Personal Auto,Four-Door Car,316.8,Washington,M
KS89479,0,0,College,9095.049868,37937.0,116.0,0,Personal Auto,SUV,556.8,Oregon,M
QA22158,0,0,College,7122.273163,64571.0,89.0,0,Corporate Auto,Four-Door Car,452.115601,Arizona,F
MK32733,0,0,Bachelor,9117.441695,0.0,126.0,0,Corporate Auto,SUV,421.906803,California,M
WL85494,0,0,College,41075.42879,21988.0,209.0,0,Personal Auto,Luxury Car,1003.2,California,M
RZ79717,0,0,High School or Below,3486.699561,0.0,95.0,0,Corporate Auto,Four-Door Car,684.0,Arizona,M
NS12730,0,0,Bachelor,7297.687812,24672.0,93.0,0,Personal Auto,Two-Door Car,669.6,Oregon,M
YK32760,0,0,High School or Below,2502.209885,0.0,74.0,1,Corporate Auto,Four-Door Car,355.2,Oregon,M
SS77718,0,0,Bachelor,9955.490835,0.0,96.0,0,Personal Auto,Four-Door Car,460.8,California,M
QP62600,0,0,Bachelor,7094.158873,72878.0,61.0,2,Corporate Auto,Two-Door Car,45.463345,Oregon,M
ET47892,0,0,College,12280.76661,88340.0,102.0,0,Personal Auto,Two-Door Car,489.6,Oregon,M
PS78418,0,0,Bachelor,5773.90039,52278.0,73.0,0,Personal Auto,Two-Door Car,234.997994,Oregon,M
SK32629,0,0,College,4904.894731,12902.0,139.0,0,Personal Auto,Sports Car,667.2,California,F
LQ79472,0,0,College,3423.822189,99816.0,86.0,0,Corporate Auto,Two-Door Car,172.913031,Arizona,M
AI58500,0,0,College,2689.16845,26554.0,68.0,1,Personal Auto,Two-Door Car,391.687368,Arizona,F
ME47990,0,0,High School or Below,3109.007806,77485.0,77.0,0,Corporate Auto,Four-Door Car,355.909266,California,M
KU25309,0,0,College,22425.25604,22537.0,64.0,1,Corporate Auto,Four-Door Car,307.2,Oregon,M
RW66792,0,0,High School or Below,5705.547071,76522.0,71.0,0,Personal Auto,Four-Door Car,340.8,California,F
MN32305,0,0,College,2063.387895,0.0,64.0,3,Personal Auto,Four-Door Car,602.911057,Oregon,F
XS98744,0,0,Master,5096.673223,22886.0,65.0,0,Special Auto,Four-Door Car,312.0,Oregon,F
SL19130,0,0,High School or Below,4101.935985,0.0,115.0,0,Personal Auto,Two-Door Car,552.0,Oregon,M
JG66653,0,0,High School or Below,2537.929538,25506.0,65.0,0,Personal Auto,Two-Door Car,312.0,Oregon,M
GQ17441,0,0,High School or Below,3651.69247,0.0,110.0,0,Personal Auto,SUV,1265.387328,Nevada,M
WL67313,0,0,College,10014.05568,0.0,98.0,1,Personal Auto,Two-Door Car,705.6,California,F
LX33054,0,0,High School or Below,6758.807188,0.0,191.0,0,Personal Auto,Luxury Car,2042.569089,Oregon,M
HN97052,0,0,College,5205.90965,0.0,72.0,0,Personal Auto,Two-Door Car,345.6,Oregon,F
EB12732,0,0,High School or Below,2847.965582,96357.0,71.0,1,Personal Auto,Four-Door Car,238.245103,Oregon,F
KA29693,0,0,College,11513.35549,16266.0,100.0,0,Special Auto,SUV,1177.323534,California,M
KE41602,0,0,High School or Below,7588.35586,76516.0,95.0,0,Personal Auto,Two-Door Car,661.008979,Arizona,M
QF17193,0,0,College,2389.310128,20484.0,61.0,0,Personal Auto,Four-Door Car,181.218317,Arizona,F
IQ63581,0,0,Master,5066.827444,40215.0,64.0,0,Personal Auto,Four-Door Car,98.480884,California,F
MR39613,0,0,Bachelor,36860.90798,22854.0,122.0,0,Special Auto,Sports Car,878.4,California,M
RQ22171,0,0,High School or Below,3961.58618,0.0,118.0,1,Corporate Auto,SUV,264.642948,California,F
QV89791,0,0,High School or Below,8476.80656,55217.0,107.0,2,Personal Auto,Two-Door Car,696.115596,California,F
MD15300,0,0,College,10110.76997,76276.0,86.0,0,Corporate Auto,Two-Door Car,93.309811,California,M
OW33876,0,0,College,2476.480866,47918.0,62.0,0,Corporate Auto,Two-Door Car,246.256648,Washington,F
SK12752,0,0,Bachelor,4462.997006,0.0,73.0,3,Corporate Auto,Two-Door Car,350.4,California,F
BW65176,0,0,College,3141.252909,43499.0,80.0,0,Personal Auto,Four-Door Car,529.490007,Arizona,M
XV31269,0,0,High School or Below,2496.140812,0.0,72.0,0,Corporate Auto,Two-Door Car,518.4,Oregon,M
NV94455,0,0,College,6861.278936,0.0,71.0,3,Personal Auto,Two-Door Car,476.197355,Arizona,F
QA32784,0,0,Bachelor,4983.178714,21497.0,128.0,0,Personal Auto,Sports Car,614.4,Oregon,M
UH41125,0,0,High School or Below,2227.072755,27972.0,61.0,0,Personal Auto,Four-Door Car,292.8,Arizona,M
VS28690,0,0,Master,9670.181104,20942.0,84.0,0,Personal Auto,Four-Door Car,403.2,Nevada,F
SD63822,0,0,Bachelor,5088.687654,0.0,71.0,0,Corporate Auto,Four-Door Car,511.2,Oregon,F
QE50648,0,0,High School or Below,7095.134789,74298.0,177.0,0,Corporate Auto,Sports Car,161.537767,Washington,F
EL77795,0,0,College,5437.908293,23339.0,138.0,0,Corporate Auto,SUV,666.307195,California,F
VK98184,0,0,College,5033.693296,77031.0,125.0,0,Personal Auto,SUV,600.0,Arizona,F
BR69566,0,0,College,14019.83314,31739.0,71.0,0,Personal Auto,Two-Door Car,469.882367,Oregon,M
AI16519,0,0,High School or Below,4877.61238,0.0,66.0,0,Personal Auto,Two-Door Car,420.39344,Nevada,M
SN67992,0,0,Bachelor,3449.494119,25236.0,89.0,0,Personal Auto,Four-Door Car,427.2,Washington,F
BE31382,0,0,College,3771.617797,0.0,103.0,1,Personal Auto,SUV,685.227276,Oregon,F
ZP49970,0,0,Bachelor,5824.817366,40964.0,74.0,0,Special Auto,Two-Door Car,355.2,Oregon,M
OA23108,0,0,Doctor,4379.92784,40896.0,109.0,0,Personal Auto,Sports Car,319.294289,Oregon,F
LY90785,0,0,Bachelor,5793.157728,95733.0,72.0,0,Corporate Auto,Two-Door Car,475.423848,Oregon,M
ZR66788,0,0,High School or Below,2725.680297,39161.0,71.0,3,Personal Auto,Four-Door Car,340.8,California,F
BL12371,0,0,Master,5790.565333,84551.0,72.0,0,Personal Auto,Four-Door Car,28.92584,Arizona,M
GB68813,0,0,Bachelor,8502.237137,12843.0,111.0,0,Corporate Auto,Four-Door Car,1143.494486,Nevada,F
IG90926,0,0,College,2476.588891,71551.0,62.0,0,Personal Auto,Four-Door Car,297.6,Arizona,F
CT86614,0,0,Bachelor,2426.95904,0.0,71.0,0,Corporate Auto,Four-Door Car,511.2,Arizona,M
BL13393,0,0,High School or Below,5897.986595,77835.0,74.0,1,Personal Auto,Four-Door Car,43.618784,Oregon,F
TU33850,0,0,Bachelor,4617.391775,16764.0,61.0,0,Personal Auto,Four-Door Car,292.8,Washington,F
IL25109,0,0,High School or Below,12521.42105,39007.0,105.0,0,Personal Auto,Two-Door Car,1023.844984,Nevada,M
OP67672,0,0,Master,9079.823377,20290.0,113.0,0,Personal Auto,SUV,766.519022,Washington,F
NW73460,0,0,High School or Below,7777.201669,46182.0,65.0,0,Corporate Auto,Two-Door Car,2.574682,Arizona,F
LW57693,0,0,College,5601.68063,11920.0,74.0,0,Personal Auto,Four-Door Car,355.2,Oregon,F
JD81426,0,0,High School or Below,3459.037949,97162.0,86.0,0,Personal Auto,Four-Door Car,32.715179,Arizona,M
AM99192,0,0,College,9061.951591,42743.0,117.0,1,Personal Auto,SUV,101.288057,Arizona,M
LQ31287,0,0,College,6866.093807,0.0,64.0,0,Personal Auto,Two-Door Car,40.44586,Oregon,F
ZU25563,0,0,College,2659.70565,0.0,87.0,3,Personal Auto,Four-Door Car,420.041981,California,F
RU75949,0,0,College,12332.51669,85789.0,105.0,2,Personal Auto,Sports Car,122.302824,Oregon,M
DV85764,0,0,High School or Below,21172.38983,0.0,82.0,0,Personal Auto,Four-Door Car,588.269018,California,M
VU33725,0,0,High School or Below,3677.907634,31349.0,93.0,0,Corporate Auto,Four-Door Car,446.4,Oregon,M
SV43220,0,0,College,9816.528302,37256.0,62.0,0,Personal Auto,Four-Door Car,128.969729,Oregon,M
WL61717,0,0,Bachelor,4922.165949,0.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona,F
IW17510,0,0,High School or Below,7583.962264,0.0,102.0,0,Personal Auto,Sports Car,848.161322,California,F
ZS35830,0,0,College,2685.901421,58166.0,67.0,0,Personal Auto,Four-Door Car,91.914969,Oregon,F
TY95197,0,0,College,4132.58858,0.0,63.0,1,Personal Auto,Four-Door Car,453.6,Washington,F
PU73501,0,0,Bachelor,8622.835375,97361.0,73.0,0,Personal Auto,Four-Door Car,350.4,Arizona,M
FP65563,0,0,High School or Below,15253.26436,51937.0,193.0,0,Personal Auto,Luxury Car,850.389259,Washington,M
IC44995,0,0,College,4277.560211,75921.0,106.0,0,Personal Auto,SUV,609.680428,Oregon,F
AY55759,0,0,High School or Below,20096.89337,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102,California,F
GO94903,0,0,College,4770.550911,12964.0,65.0,0,Personal Auto,Two-Door Car,362.774545,Oregon,F
TF35512,0,0,College,7025.65076,48117.0,88.0,0,Corporate Auto,Four-Door Car,422.4,Oregon,F
HY43263,0,0,Bachelor,8265.379176,0.0,77.0,0,Corporate Auto,Two-Door Car,554.4,California,F
WP34496,0,0,High School or Below,24552.8746,0.0,118.0,1,Personal Auto,SUV,966.541071,Washington,M
QE73187,0,0,High School or Below,4407.97312,66152.0,111.0,0,Corporate Auto,SUV,532.8,Oregon,M
WL13766,0,0,High School or Below,2482.195895,31093.0,64.0,0,Personal Auto,Four-Door Car,274.956819,Arizona,M
VT44999,0,0,High School or Below,3858.867206,0.0,107.0,1,Personal Auto,SUV,513.6,Arizona,F
RZ14993,0,0,High School or Below,11572.10339,0.0,166.0,0,Special Auto,Sports Car,1195.2,California,F
XI14610,0,0,College,3645.464325,19121.0,95.0,0,Personal Auto,Four-Door Car,915.188647,California,F
VE31268,0,0,Bachelor,4362.772279,0.0,65.0,0,Personal Auto,Four-Door Car,468.0,Oregon,M
ZD13262,0,0,High School or Below,10425.98532,68563.0,131.0,1,Personal Auto,SUV,350.097052,Oregon,F
OJ58066,0,0,High School or Below,7025.04419,24726.0,92.0,1,Personal Auto,Four-Door Car,150.693773,Nevada,M
RK81706,0,0,College,7388.733207,0.0,97.0,0,Personal Auto,Four-Door Car,638.371157,Arizona,F
NI18835,0,0,Bachelor,2927.734329,51991.0,73.0,0,Personal Auto,Four-Door Car,124.376921,California,M
RA87395,0,0,Bachelor,8356.181097,0.0,118.0,0,Personal Auto,SUV,153.176419,California,M
QN13323,0,0,High School or Below,8718.056722,89096.0,111.0,0,Personal Auto,SUV,64.98293,Oregon,M
BC53363,0,0,High School or Below,35227.29912,23031.0,148.0,0,Special Auto,SUV,710.4,Oregon,F
VB26229,0,0,Bachelor,8697.882675,29540.0,73.0,0,Personal Auto,Four-Door Car,350.4,Arizona,M
AD28535,0,0,Master,3554.845264,58557.0,88.0,0,Personal Auto,Four-Door Car,55.510526,California,F
SE50560,0,0,College,2818.31302,88816.0,70.0,0,Personal Auto,Two-Door Car,164.282841,Oregon,M
YL65673,0,0,Bachelor,19045.50012,0.0,61.0,0,Personal Auto,Four-Door Car,439.2,California,F
WK65741,0,0,High School or Below,2893.806196,61809.0,72.0,0,Personal Auto,Two-Door Car,328.004855,California,F
GZ77449,0,0,College,14439.80313,58452.0,186.0,0,Corporate Auto,Luxury Car,892.8,California,M
OF49789,0,0,College,5121.838914,57161.0,127.0,0,Personal Auto,Sports Car,609.6,Oregon,F
YX54093,0,0,College,2217.664193,0.0,65.0,0,Personal Auto,Four-Door Car,111.872115,Arizona,M
TD19026,0,0,High School or Below,2861.717418,90083.0,71.0,0,Personal Auto,Two-Door Car,181.689191,California,F
XT67997,0,0,High School or Below,5979.724161,57693.0,76.0,0,Personal Auto,Four-Door Car,547.2,California,F
WP65749,0,0,College,7377.231238,0.0,69.0,0,Personal Auto,Four-Door Car,331.2,Nevada,M
YT91759,0,0,High School or Below,6366.225775,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0,California,M
YH20696,0,0,College,8657.968597,68727.0,72.0,0,Personal Auto,Four-Door Car,171.475838,Oregon,M
NS14955,0,0,Master,11726.18921,40564.0,97.0,0,Personal Auto,Four-Door Car,85.968142,Oregon,F
UH79028,0,0,High School or Below,5780.182197,51066.0,74.0,0,Personal Auto,Four-Door Car,787.993313,Nevada,M
JM89095,0,0,High School or Below,10058.74013,0.0,92.0,0,Personal Auto,Two-Door Car,640.229108,Oregon,M
NK26146,0,0,College,7072.928971,90551.0,61.0,4,Corporate Auto,Four-Door Car,374.527412,Washington,F
HE99696,0,0,College,4787.206586,0.0,67.0,0,Personal Auto,Four-Door Car,321.6,Washington,F
HH15953,0,0,Bachelor,3013.439451,21353.0,80.0,0,Personal Auto,Four-Door Car,576.0,California,M
ZO30377,0,0,High School or Below,3472.369996,0.0,102.0,0,Personal Auto,Four-Door Car,976.112456,California,M
VZ23007,0,0,College,5380.898636,55350.0,67.0,0,Personal Auto,Four-Door Car,321.6,Oregon,F
DF74270,0,0,Bachelor,38230.21008,80321.0,105.0,0,Corporate Auto,SUV,166.972451,Nevada,M
SE47384,0,0,Bachelor,5526.438887,94230.0,137.0,0,Special Auto,SUV,657.6,California,F
CS84396,0,0,Bachelor,4883.117399,53305.0,63.0,0,Corporate Auto,Two-Door Car,302.4,Arizona,M
OQ20827,0,0,College,14203.04178,55593.0,182.0,1,Corporate Auto,Luxury Car,677.63589,California,M
VU47281,0,0,Bachelor,5745.41663,0.0,165.0,0,Personal Auto,Sports Car,1853.202354,Oregon,F
BN62219,0,0,College,9602.07966,0.0,94.0,0,Personal Auto,Two-Door Car,676.8,Arizona,F
TP39671,0,0,Bachelor,3199.75316,0.0,87.0,0,Personal Auto,Four-Door Car,132.492438,Arizona,M
HX33134,0,0,High School or Below,2758.329817,22158.0,74.0,0,Personal Auto,Four-Door Car,355.2,Arizona,M
UR49989,0,0,Bachelor,2725.192659,81605.0,67.0,0,Personal Auto,Two-Door Car,424.219182,Oregon,F
VU48786,0,0,Master,5550.149947,62219.0,69.0,0,Personal Auto,Two-Door Car,243.238784,Washington,M
QM46642,0,0,Bachelor,2619.172388,15587.0,71.0,0,Special Auto,Two-Door Car,136.033828,California,M
TG60853,0,0,Doctor,6265.343299,0.0,84.0,1,Corporate Auto,Four-Door Car,481.025786,Nevada,F
CV40610,0,0,College,12313.16484,0.0,116.0,0,Personal Auto,Two-Door Car,835.2,California,M
HI98447,0,0,High School or Below,10552.42728,28505.0,88.0,0,Personal Auto,Four-Door Car,422.4,Oregon,M
QD86271,0,0,High School or Below,12022.38645,25918.0,104.0,0,Personal Auto,SUV,996.775536,Arizona,M
ZD75163,0,0,High School or Below,9295.41115,0.0,261.0,0,Corporate Auto,Luxury Car,2759.794354,Nevada,M
LB98130,0,0,Bachelor,7440.92353,34137.0,62.0,0,Personal Auto,Two-Door Car,297.6,Oregon,M
VZ16820,0,0,Bachelor,10302.90289,21839.0,137.0,0,Personal Auto,Sports Car,657.6,Washington,M
YE24562,0,0,College,3508.569533,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788,California,M
IH78357,0,0,College,5761.317533,83392.0,71.0,0,Personal Auto,Four-Door Car,125.961938,Oregon,F
TH96263,0,0,High School or Below,10280.80787,73661.0,128.0,0,Personal Auto,SUV,404.329477,Nevada,F
DC31768,0,0,Bachelor,4783.917752,49793.0,121.0,0,Personal Auto,SUV,640.835113,Arizona,M
YO81676,0,0,Bachelor,2142.892273,0.0,65.0,0,Corporate Auto,Two-Door Car,686.774939,Oregon,M
MQ79612,0,0,Doctor,8738.299629,91890.0,107.0,0,Personal Auto,SUV,156.617415,California,M
ZZ77357,0,0,High School or Below,4468.2209,0.0,65.0,0,Corporate Auto,Two-Door Car,468.0,Nevada,M
OE88763,0,0,Bachelor,11315.20373,11885.0,101.0,0,Corporate Auto,Four-Door Car,484.8,California,F
